Model,Source,Similarity Score (%),Raw Score
nvidia_deepseek_ai_deepseek_r1_0528,academic,11.54%,11.537201851606367
nvidia_deepseek_ai_deepseek_r1_0528,literature,48.81%,48.809407353401184
nvidia_deepseek_ai_deepseek_r1_0528,news,32.78%,32.77993116527796
nvidia_ai21labs_jamba_1_5_large_instruct,academic,11.54%,11.537201851606367
nvidia_ai21labs_jamba_1_5_large_instruct,literature,48.81%,48.809407353401184
nvidia_ai21labs_jamba_1_5_large_instruct,news,32.78%,32.77993116527796
nvidia_meta_llama_3_3_70b_instruct,academic,11.54%,11.537201851606367
nvidia_meta_llama_3_3_70b_instruct,literature,40.94%,40.944984555244446
nvidia_meta_llama_3_3_70b_instruct,news,32.78%,32.77993116527796
nvidia_abacusai_dracarys_llama_3_1_70b_instruct,academic,11.54%,11.537201851606367
nvidia_abacusai_dracarys_llama_3_1_70b_instruct,literature,48.81%,48.809407353401184
nvidia_abacusai_dracarys_llama_3_1_70b_instruct,news,32.78%,32.77993116527796
nvidia_qwen_qwq_32b,academic,11.54%,11.537201851606367
nvidia_qwen_qwq_32b,literature,48.81%,48.809407353401184
nvidia_qwen_qwq_32b,news,32.78%,32.77993116527796
nvidia_google_gemma_2_27b_it,academic,11.54%,11.537201851606367
nvidia_google_gemma_2_27b_it,literature,48.81%,48.809407353401184
nvidia_google_gemma_2_27b_it,news,32.78%,32.77993116527796
nvidia_nvidia_llama_3_1_nemotron_70b_instruct,academic,11.54%,11.537201851606367
nvidia_nvidia_llama_3_1_nemotron_70b_instruct,literature,48.81%,48.809407353401184
nvidia_nvidia_llama_3_1_nemotron_70b_instruct,news,32.78%,32.77993116527796
nvidia_deepseek_ai_deepseek_v3_1,academic,11.54%,11.537201851606367
nvidia_deepseek_ai_deepseek_v3_1,literature,48.81%,48.809407353401184
nvidia_deepseek_ai_deepseek_v3_1,news,32.78%,32.77993116527796
nvidia_openai_gpt_oss_120b,academic,11.54%,11.537201851606367
nvidia_openai_gpt_oss_120b,literature,48.81%,48.809407353401184
nvidia_openai_gpt_oss_120b,news,32.78%,32.77993116527796
nvidia_moonshotai_kimi_k2_instruct,academic,11.54%,11.537201851606367
nvidia_moonshotai_kimi_k2_instruct,literature,48.81%,48.809407353401184
nvidia_moonshotai_kimi_k2_instruct,news,32.78%,32.77993116527796
nvidia_nvidia_llama_3_1_nemotron_ultra_253b_v1,academic,11.54%,11.537201851606367
nvidia_nvidia_llama_3_1_nemotron_ultra_253b_v1,literature,48.81%,48.809407353401184
nvidia_nvidia_llama_3_1_nemotron_ultra_253b_v1,news,32.78%,32.77993116527796
nvidia_writer_palmyra_creative_122b,academic,11.54%,11.537201851606367
nvidia_writer_palmyra_creative_122b,literature,48.81%,48.809407353401184
nvidia_writer_palmyra_creative_122b,news,32.78%,32.77993116527796
nvidia_qwen_qwen3_coder_480b_a35b_instruct,academic,11.54%,11.537201851606367
nvidia_qwen_qwen3_coder_480b_a35b_instruct,literature,48.81%,48.809407353401184
nvidia_qwen_qwen3_coder_480b_a35b_instruct,news,32.78%,32.77993116527796
nvidia_gotocompany_gemma_2_9b_cpt_sahabatai_instruct,academic,11.54%,11.537201851606367
nvidia_gotocompany_gemma_2_9b_cpt_sahabatai_instruct,literature,48.81%,48.809407353401184
nvidia_gotocompany_gemma_2_9b_cpt_sahabatai_instruct,news,32.78%,32.77993116527796
